2016/04/19 04:09:45.00    15.957   -98.189   2.5  4.0 04854500
2018/06/06 14:31:17.00    15.964   -98.158   6.4  4.3 10018200
2020/11/07 06:30:38.00    15.933   -98.177  15.9  4.3 16463200
