   174	16.010  -98.400   9.5 3.6  ; 2 ;  63660248.1 ;  2017/02/15,22:26:00.90 2019/02/22,17:50:09.00 ;  9966700 15838300
   175	16.020  -98.660  14.0 4.0  ; 2 ;  68988171.9 ;  2017/02/13,10:26:12.10 2019/04/22,21:49:04.00 ;  9955800 16319900
   176	15.988  -97.647  16.4 3.4  ; 4 ;  5289192.2 49885369.0 77.0 ;  2017/02/07,09:12:43.80 2017/04/09,14:25:56.00 2018/11/07,23:28:45.00 2018/11/07,23:30:02.00 ;  9928800 10166500 14992900 14993000
   177	16.275  -98.100  12.4 3.7  ; 2 ;  32032037.6 ;  2017/01/26,15:19:54.40 2018/02/01,09:07:12.00 ;  9879800 12672200
   178	15.945  -98.480  10.0 3.7  ; 2 ;  62251201.5 ;  2017/01/26,05:50:35.50 2019/01/16,17:50:37.00 ;  9878100 15527800
   179	16.015  -98.895  14.1 3.8  ; 2 ;  42504696.7 ;  2017/01/23,01:38:50.30 2018/05/30,00:30:27.00 ;  9865500 13877500
   180	16.290  -98.015   3.1 3.5  ; 2 ;  1710.4 ;  2017/01/17,02:33:02.70 2017/01/17,03:01:33.10 ;  9842100 9842300
   181	16.255  -98.080   9.6 3.8  ; 2 ;  70761256.8 ;  2017/01/07,18:52:47.20 2019/04/06,18:47:04.00 ;  9810200 16207400
   182	16.050  -97.655  23.8 3.4  ; 2 ;  34466842.9 ;  2017/01/05,17:31:28.10 2018/02/08,15:38:51.00 ;  9799700 12731800
   183	16.453  -98.516  24.9 3.2  ; 2 ;  99107142.1 ;  2017/01/02,19:12:33.90 2020/02/23,20:58:16.00 ;  9787100 18908300
   184	16.085  -97.810  16.2 3.3  ; 2 ;  51436847.1 ;  2017/01/02,16:15:53.90 2018/08/21,00:16:41.00 ;  9786300 14508900
   185	16.248  -98.075  15.3 3.5  ; 2 ;  98247071.6 ;  2016/12/24,21:06:07.40 2020/02/04,23:57:19.00 ;  9748400 18661900
   186	15.860  -98.795  13.0 3.8  ; 2 ;  73422055.3 ;  2016/12/23,21:34:04.70 2019/04/22,16:35:00.00 ;  9742400 16317400
   187	16.078  -97.665  16.0 3.6  ; 4 ;  24044284.0 26893102.0 48452006.0 ;  2016/11/18,04:21:52.00 2017/08/23,11:19:56.00 2018/06/30,17:38:18.00 2020/01/12,12:31:44.00 ;  9581900 10776900 14142600 18120700
   188	16.575 -100.425  12.5 4.2  ; 2 ;  76541475.6 ;  2016/11/04,09:55:36.40 2019/04/09,07:26:52.00 ;  9516000 16226300
   189	16.390  -97.975   7.5 3.7  ; 2 ;  24359207.8 ;  2016/10/11,05:45:01.20 2017/07/20,04:11:49.00 ;  9407700 10599000
   190	16.010  -98.705  10.1 3.8  ; 2 ;  51106255.8 ;  2016/10/03,01:29:41.20 2018/05/17,13:40:37.00 ;  9366200 13786500
   191	15.957  -98.700  16.0 3.6  ; 3 ;  75729044.4 39232763.0 ;  2016/09/29,16:37:41.60 2019/02/23,04:28:26.00 2020/05/22,06:27:49.00 ;  9353400 15841600 19519300
   192	16.210  -99.210  11.2 3.8  ; 2 ;  51810846.6 ;  2016/09/16,11:53:04.40 2018/05/09,03:47:11.00 ;  9300100 13719100
   193	15.960  -98.660  17.4 3.5  ; 2 ;  48139633.6 ;  2016/09/08,00:20:23.40 2018/03/19,04:27:37.00 ;  9270200 13277300
   194	16.140  -99.255  15.5 3.8  ; 2 ;  76178594.2 ;  2016/09/01,21:36:47.80 2019/01/31,14:20:02.00 ;  9246500 15658900
   195	15.940  -98.243   8.3 3.4  ; 3 ;  41926130.2 50906631.0 ;  2016/07/26,01:32:44.80 2017/11/23,07:41:35.00 2019/07/05,12:25:26.00 ;  9058500 12016300 16792500
   196	16.030  -98.410   5.3 3.5  ; 2 ;  55600216.5 ;  2016/07/18,02:49:14.50 2018/04/22,15:19:31.00 ;  9025000 13581400
   197	16.042  -98.485   8.0 3.3  ; 4 ;  43446081.8 13421139.0 8476187.0 ;  2016/07/13,05:45:03.20 2017/11/28,02:06:25.00 2018/05/02,10:12:04.00 2018/08/08,12:41:51.00 ;  9001600 12068300 13662600 14425800
   198	15.980  -98.865  18.4 4.2  ; 2 ;  77274946.0 ;  2016/06/27,07:17:57.00 2018/12/08,16:33:43.00 ;  8909400 15217200
   199	15.685  -97.895  16.1 3.8  ; 2 ;  71027411.1 ;  2016/06/08,12:13:01.90 2018/09/08,14:03:13.00 ;  8845000 14627400
   200	16.350  -99.390   9.2 3.9  ; 2 ;  62565571.7 ;  2016/06/02,12:55:49.30 2018/05/27,16:15:21.00 ;  8806700 13854800
   201	16.315  -97.855  10.7 3.4  ; 2 ;  6385476.9 ;  2016/05/10,00:18:53.70 2016/07/22,22:03:30.60 ;  8702400 9044200
   202	16.045  -98.665  15.8 3.8  ; 2 ;  70342198.6 ;  2016/04/22,04:12:13.40 2018/07/15,07:42:12.00 ;  8605800 14248600
   203	15.936  -98.261   7.8 3.7  ; 8 ;  24669260.3 4507125.7 17265318.1 17841838.0 16163387.0 18352683.0 24749149.0 ;  2016/04/21,15:31:10.90 2017/02/01,04:05:31.20 2017/03/25,08:04:16.90 2017/10/11,03:59:35.00 2018/05/05,16:03:33.00 2018/11/08,17:53:20.00 2019/06/09,03:51:23.00 2020/03/21,14:37:12.00 ;  8603100 9901800 10109600 11546900 13689500 14999100 16622400 19103900
   204	16.853 -100.283   6.7 3.4  ; 3 ;  49265151.1 27448893.0 ;  2016/04/20,16:25:51.90 2017/11/11,21:11:43.00 2018/09/25,13:53:16.00 ;  8600000 11902200 14728500
   205	16.007  -98.257   8.8 3.6  ; 3 ;  14795925.1 50939146.2 ;  2016/04/19,06:26:46.70 2016/10/07,12:25:31.80 2018/05/20,02:11:18.00 ;  8593900 9388700 13802600
   206	15.810  -98.305  14.7 4.0  ; 2 ;  72938216.9 ;  2016/04/17,16:03:45.10 2018/08/09,20:40:42.00 ;  8586900 14435800
   207	16.330  -98.115  23.4 3.4  ; 2 ;  1082267.2 ;  2016/04/16,17:58:03.10 2016/04/29,06:35:50.30 ;  8582700 8643500
   208	15.895  -98.870  16.2 4.0  ; 2 ;  89170530.7 ;  2016/04/15,15:51:12.30 2019/02/11,17:26:43.00 ;  8577000 15754700
   209	17.255 -101.125  22.3 3.8  ; 2 ;  100126453.4 ;  2016/04/13,21:37:48.60 2019/06/16,18:32:02.00 ;  8569500 16669000
   210	16.105  -98.270   2.8 3.7  ; 2 ;  267.0 ;  2016/04/09,22:47:50.90 2016/04/09,22:52:17.90 ;  8548500 8548700
   211	15.915  -98.445   6.3 3.3  ; 2 ;  60688991.7 ;  2016/04/08,04:14:59.30 2018/03/11,14:18:11.00 ;  8540800 13206100
   212	16.130  -97.505  18.1 3.8  ; 2 ;  76621589.1 ;  2016/03/27,09:11:51.90 2018/08/31,04:58:21.00 ;  8493700 14572600
   213	15.880  -98.740  16.2 3.8  ; 2 ;  67743141.8 ;  2016/03/24,13:38:00.20 2018/05/17,15:10:22.00 ;  8484300 13787000
   214	16.245  -98.030  20.8 3.4  ; 2 ;  2030100.8 ;  2016/03/24,00:50:26.00 2016/04/16,12:45:26.80 ;  8479800 8581300
   215	15.903  -98.407   5.8 3.5  ; 3 ;  49903623.9 17278603.0 ;  2016/03/22,02:31:25.10 2017/10/20,16:38:29.00 2018/05/08,16:15:12.00 ;  8473200 11656000 13713300
   216	16.020  -97.665  16.2 3.6  ; 4 ;  9659.6 88974354.3 20577687.0 ;  2016/03/17,19:55:38.10 2016/03/17,22:36:37.70 2019/01/11,17:42:32.00 2019/09/06,21:43:59.00 ;  8458500 8459100 15486300 17223100
   217	16.070  -98.440   5.7 3.7  ; 2 ;  82986271.9 ;  2016/03/07,14:10:16.10 2018/10/24,01:54:48.00 ;  8426700 14878100
   218	15.685  -97.403   9.2 3.7  ; 3 ;  64207753.7 59358263.0 ;  2016/03/01,01:44:49.30 2018/03/14,05:14:03.00 2020/01/30,05:38:26.00 ;  8400400 13231300 18490600
   219	15.955  -98.680  16.1 3.5  ; 2 ;  30118134.0 ;  2016/02/29,03:49:55.30 2017/02/11,17:58:49.30 ;  8397100 9949800
   220	16.005  -97.680  19.8 3.8  ; 2 ;  91604930.1 ;  2016/02/22,18:37:45.90 2019/01/18,00:26:36.00 ;  8377400 15540400
   221	16.020  -97.570  18.5 3.9  ; 2 ;  97595441.9 ;  2016/02/19,21:03:40.10 2019/03/25,10:54:22.00 ;  8368400 16112000
   222	16.023  -98.357   4.7 3.5  ; 3 ;  46421446.7 26602398.0 ;  2016/02/14,05:21:48.30 2017/08/04,12:12:35.00 2018/06/08,09:45:53.00 ;  8353700 10674600 13961700
   223	15.990  -97.625  16.1 3.8  ; 2 ;  93791832.8 ;  2016/01/30,07:14:20.20 2019/01/19,20:31:33.00 ;  8313400 15555800
   224	16.026  -97.672  15.1 3.8  ; 3 ;  63642604.8 57233514.0 ;  2016/01/26,06:33:00.20 2018/01/31,21:03:05.00 2019/11/25,07:14:59.00 ;  8300000 12668600 17753000
   225	15.625  -97.885  16.1 3.8  ; 2 ;  92206356.6 ;  2016/01/24,05:27:29.40 2018/12/26,10:20:06.00 ;  8294100 15354100
   226	16.585  -98.635  21.8 3.8  ; 2 ;  2393.3 ;  2016/01/22,16:40:28.80 2016/01/22,17:20:22.10 ;  8290800 8290900
   227	17.460 -101.510  14.9 3.7  ; 2 ;  109576199.6 ;  2016/01/21,17:27:34.40 2019/07/12,23:17:34.00 ;  8288500 16841500
   228	15.949  -98.864  16.8 3.7  ; 2 ;  123667552.1 ;  2016/01/20,18:34:01.90 2019/12/22,02:39:54.00 ;  8286300 17955000
   229	16.280  -98.060   8.6 3.5  ; 2 ;  8506477.8 ;  2016/01/13,10:19:22.80 2016/04/20,21:14:00.60 ;  8261300 8600800
   230	16.515  -99.050  11.2 3.7  ; 2 ;  15077.4 ;  2016/01/13,02:24:06.50 2016/01/13,06:35:23.90 ;  8260000 8260300
   231	16.365  -98.235  16.9 3.5  ; 2 ;  2589093.0 ;  2016/01/12,19:49:31.90 2016/02/11,19:01:04.90 ;  8258200 8347500
   232	16.248  -98.109  10.4 3.6  ; 2 ;  131281102.9 ;  2016/01/03,20:19:14.10 2020/03/02,07:17:37.00 ;  8228500 18964900
   233	15.977  -98.050   6.3 3.8  ; 3 ;  72043102.5 31044126.0 ;  2016/01/03,05:20:49.50 2018/04/16,01:19:12.00 2019/04/10,08:41:18.00 ;  8227200 13533300 16236000
   234	16.036  -98.649  16.8 3.6  ; 3 ;  64629971.7 67793192.0 ;  2015/12/26,09:08:00.30 2018/01/12,09:54:12.00 2020/03/07,01:20:44.00 ;  8196800 12511200 19001500
   235	15.925  -98.475  15.9 3.6  ; 2 ;  47281242.9 ;  2015/12/21,19:35:18.70 2017/06/21,01:16:01.60 ;  8181200 10476500
   236	16.000  -98.500   8.0 3.8  ; 2 ;  102090020.0 ;  2015/12/12,02:18:49.00 2019/03/07,16:39:09.00 ;  8136100 15955300
   237	16.553  -98.520   8.4 3.6  ; 2 ;  136248231.7 ;  2015/11/29,04:00:20.30 2020/03/24,02:44:12.00 ;  8107300 19120000
   238	16.520  -98.500  12.2 3.6  ; 2 ;  45546665.7 ;  2015/11/25,21:42:54.00 2017/05/06,01:33:59.70 ;  8097100 10259600
   239	17.015 -101.540  21.8 4.0  ; 2 ;  109517927.9 ;  2015/11/21,13:29:20.10 2019/05/12,03:08:08.00 ;  8080100 16452100
   240	16.035  -98.465   5.4 3.7  ; 2 ;  34197878.5 ;  2015/11/06,06:39:46.90 2016/12/06,02:04:25.40 ;  8032500 9659500
   241	16.750  -99.980  10.6 3.8  ; 2 ;  93132393.3 ;  2015/10/31,06:01:59.70 2018/10/13,04:08:33.00 ;  8011000 14817000
   242	16.040  -97.580  15.7 3.7  ; 2 ;  67584688.9 ;  2015/10/23,20:16:27.10 2017/12/14,01:47:56.00 ;  7987300 12222800
   243	16.080  -98.150   5.0 3.6  ; 2 ;  35603692.1 ;  2015/10/14,14:17:39.00 2016/11/29,16:12:31.10 ;  7961100 9634200
   244	15.960  -98.695  13.6 3.7  ; 2 ;  30611737.1 ;  2015/10/11,13:25:41.80 2016/09/29,20:41:18.90 ;  7951100 9354000
   245	16.021  -98.938  16.5 4.0  ; 2 ;  132298747.4 ;  2015/09/28,18:24:12.60 2019/12/08,00:03:20.00 ;  7915600 17847000
   246	16.285  -98.265  13.8 3.7  ; 2 ;  98574324.8 ;  2015/08/12,09:52:06.20 2018/09/26,07:37:31.00 ;  7773100 14733100
   247	16.850 -100.075   9.0 3.8  ; 2 ;  124156403.9 ;  2015/08/04,06:32:11.10 2019/07/11,06:25:35.00 ;  7752400 16828600
   248	16.530 -100.520  11.9 3.8  ; 2 ;  44965512.0 ;  2015/07/27,20:15:23.70 2016/12/29,06:40:35.70 ;  7738300 9764100
   249	15.830  -98.530  16.1 4.0  ; 2 ;  94613223.7 ;  2015/07/17,03:48:45.30 2018/07/16,05:15:49.00 ;  7714000 14255000
   250	17.130 -101.557  14.4 3.9  ; 3 ;  40214877.4 63585196.8 ;  2015/07/09,18:38:33.80 2016/10/17,05:26:31.20 2018/10/23,03:59:48.00 ;  7689000 9435200 14872000
   251	16.270  -97.990   8.4 3.8  ; 2 ;  27830740.5 ;  2015/07/03,04:46:00.50 2016/05/20,07:31:41.00 ;  7665600 8757100
   252	16.010  -98.520  12.3 3.5  ; 2 ;  26324905.5 ;  2015/06/07,01:43:45.60 2016/04/06,18:12:11.10 ;  7591800 8535300
   253	16.080  -98.650  12.5 3.8  ; 2 ;  122715589.9 ;  2015/06/03,05:38:33.10 2019/04/23,13:18:23.00 ;  7581800 16328000
   254	15.830  -98.475  11.4 3.9  ; 2 ;  76459278.8 ;  2015/05/27,21:49:45.20 2017/10/28,20:31:04.00 ;  7562900 11740900
   255	16.559  -98.986   7.9 3.8  ; 2 ;  153106931.7 ;  2015/05/25,19:19:53.30 2020/03/31,21:02:05.00 ;  7557000 19179700
   256	16.070  -98.355   5.0 3.6  ; 2 ;  36594563.0 ;  2015/05/24,06:25:38.30 2016/07/20,19:35:01.30 ;  7553200 9035800
   257	15.915  -98.685  16.1 3.7  ; 2 ;  128924182.2 ;  2015/05/17,23:12:18.80 2019/06/18,03:28:41.00 ;  7535300 16680300
   258	16.200  -98.370   4.0 3.5  ; 2 ;  1162.1 ;  2015/05/15,19:53:13.00 2015/05/15,20:12:35.10 ;  7527400 7527500
   259	16.765 -101.000  16.6 3.8  ; 2 ;  44680343.2 ;  2015/05/12,18:19:31.50 2016/10/10,21:31:54.70 ;  7520600 9406100
   260	16.900 -100.263  12.8 3.7  ; 3 ;  53651085.7 13598390.0 ;  2015/05/12,03:12:41.70 2017/01/22,02:17:27.40 2017/06/28,11:37:17.40 ;  7518500 9860500 10508200
   261	15.980  -98.565  12.7 3.9  ; 2 ;  24664279.8 ;  2015/05/11,20:35:37.30 2016/02/21,07:46:57.10 ;  7517400 8373200
   262	15.905  -98.445  10.0 3.9  ; 2 ;  130175481.9 ;  2015/05/04,11:58:05.10 2019/06/19,03:49:27.00 ;  7496400 16689200
   263	16.495  -98.455  24.5 3.7  ; 2 ;  126320177.2 ;  2015/04/30,15:43:15.80 2019/05/01,16:39:33.00 ;  7487200 16382400
   264	16.240  -98.030   4.6 3.5  ; 2 ;  68884071.8 ;  2015/04/25,12:22:51.20 2017/06/30,18:50:43.00 ;  7472000 10516300
   265	15.950  -98.800  14.6 4.0  ; 2 ;  82106949.0 ;  2015/04/24,20:10:55.00 2017/11/30,03:40:04.00 ;  7469700 12092200
   266	16.270  -97.955  10.2 3.4  ; 2 ;  268767.4 ;  2015/04/23,00:18:29.90 2015/04/26,02:57:57.30 ;  7462700 7474500
   267	16.090  -97.685  15.2 3.5  ; 2 ;  85983090.1 ;  2015/04/22,23:11:51.90 2018/01/12,03:23:22.00 ;  7462500 12508600
   268	16.271  -98.109  11.5 3.6  ; 2 ;  136566754.1 ;  2015/04/22,10:52:00.90 2019/08/20,02:04:35.00 ;  7460600 17100800
   269	16.410  -98.060  14.6 3.5  ; 2 ;  1055.3 ;  2015/04/18,19:57:59.40 2015/04/18,20:15:34.70 ;  7445100 7445200
   270	16.269  -98.124  11.4 3.8  ; 3 ;  157840076.6 2593982.0 ;  2015/04/16,11:48:40.40 2020/04/16,08:16:37.00 2020/05/16,08:49:39.00 ;  7438700 19284100 19482500
   271	16.225  -98.355   4.5 3.5  ; 2 ;  81692606.5 ;  2015/04/14,23:19:58.50 2017/11/15,11:43:25.00 ;  7433500 11934400
   272	17.135 -101.450  12.6 3.8  ; 2 ;  101146916.9 ;  2015/04/14,18:54:07.10 2018/06/28,11:16:04.00 ;  7432500 14124200
   273	16.259  -98.300   5.8 3.8  ; 2 ;  154529999.6 ;  2015/04/12,19:32:25.40 2020/03/05,08:32:25.00 ;  7426900 18990400
   274	16.230  -98.085   8.9 4.1  ; 2 ;  146368443.4 ;  2015/04/12,02:07:49.60 2019/12/01,04:01:53.00 ;  7424700 17797800
   275	15.920  -98.423  11.9 3.5  ; 3 ;  34096581.3 20895613.8 ;  2015/04/10,17:17:32.00 2016/05/09,08:33:53.30 2017/01/06,04:54:07.10 ;  7421500 8697100 9801700
   276	15.960  -98.595  15.1 3.7  ; 2 ;  93044813.8 ;  2015/04/08,21:09:55.20 2018/03/20,18:56:49.00 ;  7414500 13297000
   277	16.035  -97.667  18.5 3.6  ; 4 ;  99410055.0 13555018.0 18027005.0 ;  2015/04/06,09:59:58.00 2018/05/30,23:54:13.00 2018/11/03,21:11:11.00 2019/05/31,12:41:16.00 ;  7407000 13886600 14961800 16567100
   278	16.025  -98.695  16.1 3.6  ; 2 ;  93289894.0 ;  2015/04/06,01:41:40.00 2018/03/20,19:33:14.00 ;  7405400 13297500
   279	16.045  -98.695  16.1 3.6  ; 2 ;  93314306.3 ;  2015/04/05,17:26:04.70 2018/03/20,18:04:31.00 ;  7402100 13295400
   280	16.005  -98.740  11.6 3.5  ; 2 ;  93474858.4 ;  2015/04/05,17:09:36.60 2018/03/22,14:23:55.00 ;  7401800 13317100
   281	15.975  -98.675  12.7 3.7  ; 2 ;  93312353.4 ;  2015/04/05,17:04:39.60 2018/03/20,17:10:33.00 ;  7401600 13294200
   282	16.010  -98.695  16.6 3.8  ; 2 ;  40535503.6 ;  2015/04/05,13:53:29.60 2016/07/17,17:45:13.20 ;  7401300 9023200
   283	16.353  -98.937  18.7 3.6  ; 3 ;  362.7 95845168.5 ;  2015/04/02,21:22:48.80 2015/04/02,21:28:51.50 2018/04/16,05:08:20.00 ;  7391400 7391500 13534800
   284	16.583  -98.733   8.7 3.9  ; 3 ;  74566893.0 38163898.0 ;  2015/03/25,09:53:03.00 2017/08/04,10:54:36.00 2018/10/20,03:59:34.00 ;  7368600 10674200 14855400
   285	16.230  -98.040  10.8 3.7  ; 2 ;  110479306.0 ;  2015/03/24,12:02:26.00 2018/09/23,04:44:12.00 ;  7366300 14715700
   286	16.080  -98.865  12.5 3.9  ; 2 ;  89793901.9 ;  2015/03/23,15:11:38.10 2018/01/25,21:56:40.00 ;  7364400 12621000
   287	16.055  -98.425   7.5 3.6  ; 2 ;  126830691.2 ;  2015/03/19,12:04:59.80 2019/03/26,10:49:51.00 ;  7349500 16118700
   288	16.120  -98.405   2.2 3.5  ; 2 ;  87156820.2 ;  2015/03/18,18:29:32.80 2017/12/21,12:43:13.00 ;  7346700 12301600
   289	15.960  -98.310   8.0 3.6  ; 3 ;  118378206.5 15162494.0 ;  2015/03/16,13:16:04.50 2018/12/15,16:06:11.00 2019/06/09,03:54:25.00 ;  7340000 15273500 16622500
   290	15.983  -98.720  15.7 3.7  ; 3 ;  49584777.0 46164957.4 ;  2015/03/10,21:55:17.60 2016/10/04,19:28:14.60 2018/03/23,03:04:12.00 ;  7323600 9375200 13321200
   291	16.280  -98.115  12.5 3.5  ; 2 ;  79411543.7 ;  2015/03/01,01:42:42.30 2017/09/05,04:28:26.00 ;  7293500 10838800
   292	15.938  -98.338   6.1 3.6  ; 4 ;  35954990.3 27099708.3 35064958.9 ;  2015/02/27,17:25:40.50 2016/04/18,20:55:30.80 2017/02/26,12:37:19.10 2018/04/08,08:53:18.00 ;  7289600 8591700 10006400 13465500
   293	16.240  -97.840  17.2 3.2  ; 2 ;  234381.6 ;  2015/02/20,21:42:13.70 2015/02/23,14:48:35.30 ;  7266400 7274800
   294	16.030  -98.995  10.5 3.8  ; 2 ;  93451462.0 ;  2015/02/20,02:24:34.00 2018/02/05,17:08:56.00 ;  7263600 12704200
   295	16.050  -97.575  15.6 3.7  ; 2 ;  120573883.0 ;  2015/02/19,11:09:57.00 2018/12/15,23:54:40.00 ;  7261400 15276900
   296	16.294  -98.234  12.5 3.6  ; 5 ;  68269170.4 19377689.6 20470854.0 13218179.0 ;  2015/02/13,16:46:01.00 2017/04/13,20:25:31.40 2017/11/24,03:07:01.00 2018/07/19,01:27:55.00 2018/12/19,01:10:54.00 ;  7244200 10182000 12024600 14280900 15301600
   297	16.230  -98.060   8.0 3.6  ; 2 ;  95899835.1 ;  2015/02/12,17:10:20.90 2018/02/26,16:00:56.00 ;  7242000 13048700
   298	16.015  -97.970   5.0 3.9  ; 2 ;  96603937.3 ;  2015/02/11,20:39:35.70 2018/03/05,23:05:13.00 ;  7239700 13149100
   299	16.520  -98.465  16.4 3.5  ; 2 ;  8688.8 ;  2015/02/06,07:50:12.90 2015/02/06,10:15:01.70 ;  7223500 7223900
   300	17.295 -101.465   7.5 4.0  ; 2 ;  140616297.2 ;  2015/01/31,10:06:12.80 2019/07/16,22:11:10.00 ;  7204600 16867100
   301	17.075 -100.645   4.2 3.6  ; 2 ;  79874949.0 ;  2015/01/28,07:47:15.00 2017/08/09,19:16:24.00 ;  7193700 10699300
   302	16.980 -100.480  11.3 3.5  ; 2 ;  130602776.4 ;  2015/01/25,06:13:49.60 2019/03/16,20:46:46.00 ;  7186100 16031300
   303	16.025  -97.670  13.7 3.8  ; 2 ;  129841417.4 ;  2015/01/24,23:17:25.60 2019/03/07,18:21:03.00 ;  7185900 15955600
   304	16.025  -97.668  20.4 3.6  ; 4 ;  107849542.3 2876608.0 20979088.0 ;  2015/01/24,22:27:27.70 2018/06/26,04:39:50.00 2018/07/29,11:43:18.00 2019/03/29,07:14:46.00 ;  7185800 14107200 14353100 16144600
   305	16.315  -98.270  12.0 3.8  ; 2 ;  103082607.9 ;  2015/01/22,15:02:25.10 2018/04/29,17:05:53.00 ;  7178500 13636000
   306	16.140  -99.190   9.3 3.8  ; 2 ;  63476142.3 ;  2015/01/22,09:16:18.80 2017/01/26,01:32:01.10 ;  7177900 9877200
   307	16.075  -98.635  16.2 4.1  ; 2 ;  54343280.8 ;  2015/01/22,00:59:56.70 2016/10/12,00:21:17.50 ;  7176600 9412000
   308	16.300  -98.170  14.8 3.5  ; 2 ;  107411558.2 ;  2015/01/21,23:44:27.80 2018/06/18,04:17:06.00 ;  7176200 14039100
   309	16.529  -98.460  13.2 3.7  ; 4 ;  67681956.1 21035803.6 63250362.0 ;  2015/01/19,05:23:35.30 2017/03/12,13:56:11.40 2017/11/11,01:12:55.00 2019/11/13,02:45:37.00 ;  7168700 10058300 11894300 17656700
   310	16.330  -98.250  12.1 4.0  ; 2 ;  113874503.7 ;  2015/01/18,05:51:34.30 2018/08/28,05:39:58.00 ;  7166400 14554100
   311	15.995  -98.450  11.0 3.7  ; 2 ;  116190456.3 ;  2015/01/15,23:45:05.70 2018/09/21,18:52:42.00 ;  7162400 14707400
   312	16.242  -98.325   5.5 3.5  ; 2 ;  161322387.5 ;  2015/01/15,08:16:33.50 2020/02/25,12:03:01.00 ;  7160000 18920700
   313	15.930  -98.161   6.3 3.9  ; 5 ;  39769963.0 67257964.4 36036781.0 23362402.0 ;  2015/01/14,21:15:45.60 2016/04/19,04:28:28.60 2018/06/06,15:14:33.00 2019/07/28,17:27:34.00 2020/04/24,03:00:56.00 ;  7157800 8592900 13945400 16951400 19337000
   314	16.055  -98.415   4.0 3.7  ; 2 ;  104120027.7 ;  2015/01/13,13:20:01.30 2018/05/02,15:33:49.00 ;  7155200 13664200
   315	16.275  -98.015   5.8 3.2  ; 2 ;  107275910.3 ;  2015/01/13,00:16:33.70 2018/06/07,15:08:24.00 ;  7154100 13954700
   316	16.262  -98.032   5.5 3.7  ; 4 ;  74916770.4 23269283.9 4040232.0 ;  2015/01/12,02:15:20.70 2017/05/28,04:28:11.10 2018/02/21,12:09:35.00 2018/04/09,06:26:47.00 ;  7149900 10352700 12937200 13474300
   317	16.265  -98.355   4.8 3.5  ; 2 ;  69916553.6 ;  2015/01/05,11:42:27.10 2017/03/24,16:58:20.70 ;  7137400 10107800
   318	16.005  -98.685  15.2 3.8  ; 6 ;  19972848.2 42118683.1 39419295.6 10895594.0 25537174.0 ;  2014/12/31,20:56:00.10 2015/08/20,00:56:48.30 2016/12/19,12:34:51.40 2018/03/20,18:23:07.00 2018/07/24,20:56:21.00 2019/05/16,10:35:55.00 ;  7123900 7795600 9725500 13296100 14319600 16478100
   319	17.090 -101.495  10.6 3.8  ; 2 ;  19499048.7 ;  2014/12/31,14:21:21.90 2015/08/14,06:45:30.60 ;  7123000 7778500
   320	17.215 -101.485   5.5 4.3  ; 2 ;  106171308.7 ;  2014/12/25,10:26:32.30 2018/05/07,06:28:21.00 ;  7108600 13701900
   321	15.920  -98.690  15.8 3.9  ; 2 ;  169213260.0 ;  2014/12/25,08:46:00.00 2020/05/05,20:27:00.00 ;  7108500 19416100
   322	16.006  -97.684  18.5 3.4  ; 2 ;  145733990.5 ;  2014/12/25,02:24:59.50 2019/08/07,20:04:50.00 ;  7108000 17018200
   323	16.355  -98.295   9.4 3.5  ; 2 ;  106148281.0 ;  2014/12/22,09:39:54.00 2018/05/03,23:17:55.00 ;  7102900 13674300
   324	15.997  -97.680  19.7 3.7  ; 3 ;  566.6 133767764.4 ;  2014/12/21,08:11:18.00 2014/12/21,08:20:44.60 2019/03/18,14:03:29.00 ;  7101200 7101300 16045000
   325	16.275  -97.905  14.0 3.7  ; 2 ;  519.6 ;  2014/12/18,11:18:30.30 2014/12/18,11:27:09.90 ;  7093600 7093700
   326	15.935  -98.135  10.2 3.7  ; 2 ;  126248725.6 ;  2014/12/16,17:20:43.40 2018/12/16,22:26:09.00 ;  7085500 15285100
   327	16.255  -97.990  22.1 3.5  ; 2 ;  76028.9 ;  2014/12/16,14:55:22.70 2014/12/17,12:02:31.60 ;  7085000 7090300
   328	16.300  -97.885   3.8 3.7  ; 2 ;  171993.6 ;  2014/12/16,11:19:31.90 2014/12/18,11:06:05.50 ;  7084500 7093400
   329	16.100  -97.495  21.5 3.6  ; 2 ;  137560199.4 ;  2014/12/16,01:01:00.60 2019/04/26,04:11:00.00 ;  7083900 16345400
   330	16.510  -99.540   8.6 3.8  ; 2 ;  76252513.5 ;  2014/12/12,17:17:52.30 2017/05/13,06:33:05.80 ;  7076900 10289200
   331	15.990  -98.610  15.5 3.5  ; 2 ;  138132000.1 ;  2014/12/10,20:36:24.90 2019/04/27,14:36:25.00 ;  7073100 16356300
   332	16.026  -98.647  16.8 3.8  ; 2 ;  152065806.5 ;  2014/12/09,10:28:58.50 2019/10/04,10:59:05.00 ;  7069900 17387600
   333	16.290  -98.225  12.5 3.5  ; 2 ;  94556045.9 ;  2014/12/07,08:09:05.10 2017/12/05,17:43:11.00 ;  7064800 12151500
   334	16.213  -99.130   9.8 3.9  ; 3 ;  65419892.6 63753986.6 ;  2014/12/06,06:54:24.80 2017/01/01,11:05:57.40 2019/01/09,08:32:24.00 ;  7063000 9779800 15465100
