    62	16.204  -97.584  16.2 3.9   ;  2 ; 81818372.000  ; 2018/12/28,03:00:06.00 2021/08/01,03:19:38.00 ; 11422500 18258600 
    63	17.009 -100.091   2.5 3.5   ;  2 ; 196138389.000  ; 2009/02/20,05:02:09.00 2015/05/10,08:55:18.00 ; 01153600 03855200 
    64	16.017  -97.667  15.9 3.6   ;  5 ; 9659.000 41519.000 88984014.000 109558101.000  ; 2016/03/17,19:55:38.00 2016/03/17,22:36:37.00 2016/03/18,07:27:37.00 2019/01/11,17:42:32.00 2019/09/06,21:43:59.00 ; 04731400 04732000 04733500 11537300 13203600 
    65	16.841  -99.716   4.4 3.5   ;  2 ; 475386.000  ; 2019/01/14,23:36:11.00 2019/01/20,11:39:17.00 ; 11563000 11605600 
    66	16.552  -98.569  10.6 3.8   ;  2 ; 56563005.000  ; 2019/01/17,07:27:14.00 2020/11/01,23:23:59.00 ; 11581300 16430300 
    67	16.870 -100.285   2.5 3.8   ;  2 ; 85045094.000  ; 2009/03/13,18:14:10.00 2011/11/23,01:52:24.00 ; 01164200 01881500 
    68	16.257  -98.275   6.6 3.9   ;  6 ; 51427331.000 113578384.000 152326868.000 197488859.000 294587547.000  ; 2012/10/22,14:33:20.00 2014/06/09,19:55:31.00 2016/05/29,04:06:24.00 2017/08/20,15:34:28.00 2019/01/25,07:34:19.00 2022/02/22,03:25:47.00 ; 02261400 03075500 05043400 06901800 11643500 19663300 
    69	16.255  -98.364   5.6 3.7   ;  5 ; 40806698.000 118724342.000 177639568.000 247063514.000  ; 2013/06/20,00:01:19.00 2014/10/05,07:12:57.00 2017/03/25,02:00:21.00 2019/02/04,23:20:47.00 2021/04/18,12:46:33.00 ; 02583600 03336100 06295700 11739600 17599100 
    70	16.867 -100.261   7.2 3.5   ;  2 ; 294647732.000  ; 2009/10/07,04:18:17.00 2019/02/07,09:53:49.00 ; 01286300 11762100 
    71	16.264  -98.322   7.7 3.5   ;  4 ; 10607358.000 164907984.000 195079054.000  ; 2012/12/05,05:51:59.00 2013/04/07,00:21:17.00 2018/02/25,21:38:23.00 2019/02/10,02:29:33.00 ; 02340000 02486500 09133500 11779900 
    72	16.723  -99.642   6.3 3.6   ;  5 ; 43063860.000 81769710.000 125276094.000 181049949.000  ; 2016/07/16,18:29:20.00 2017/11/27,03:40:20.00 2019/02/18,03:17:50.00 2020/07/05,17:24:14.00 2022/04/12,06:08:29.00 ; 05261000 08173600 11842100 15709500 19985100 
    73	15.981  -97.983  11.2 4.0   ;  2 ; 67504314.000  ; 2019/02/19,05:42:34.00 2021/04/10,13:54:28.00 ; 11851600 17550500 
    74	15.997  -98.518   9.6 3.8   ;  3 ; 46358320.000 165967900.000  ; 2013/11/21,06:16:57.00 2015/05/11,20:35:37.00 2019/02/24,04:28:37.00 ; 02778800 03861100 11884300 
    75	16.912  -99.873  15.1 3.5   ;  2 ; 107103748.000  ; 2019/02/27,08:41:04.00 2022/07/21,00:43:32.00 ; 11911900 20622200 
    76	16.017  -98.373   6.2 3.9   ;  5 ; 71512418.000 197403579.000 272178259.000 304102423.000  ; 2012/11/25,22:40:02.00 2015/03/03,15:13:40.00 2019/02/27,16:59:41.00 2021/07/12,04:44:21.00 2022/07/16,16:33:45.00 ; 02327500 03657600 11914100 18152500 20593000 
    77	17.169 -100.760  15.8 3.6   ;  2 ; 375054403.000  ; 2009/04/29,04:46:07.00 2021/03/18,01:32:50.00 ; 01191600 17401200 
    78	16.663  -99.269  16.6 3.8   ;  2 ; 61392995.000  ; 2019/02/28,07:38:39.00 2021/02/07,21:15:14.00 ; 11920300 17118800 
    79	16.517  -98.453  19.6 3.5   ;  2 ; 113015356.000  ; 2019/03/01,18:07:49.00 2022/09/29,20:17:05.00 ; 11932100 21067200 
    80	16.002  -97.649  16.3 3.5   ;  4 ; 42760640.000 73968000.000 150506639.000  ; 2016/10/26,19:49:55.00 2018/03/05,16:47:15.00 2019/03/01,21:29:55.00 2021/08/03,19:13:54.00 ; 05684300 09243500 11932900 18272000 
    81	16.300  -97.894   7.8 3.5   ;  2 ; 3621.000  ; 2019/03/04,01:18:58.00 2019/03/04,02:19:19.00 ; 11954200 11954900 
